Codes:,depreciation,total_net_income,total_net_loss
1,136841830000.0,1.068043099e+12,290118622000.0
11,1171356005.98,15224645000.0,6919758005.98
111,137256209.939,9606740000.0,2284762004.75
1111,27451241.9877,1921348000.0,456952400.95
11111,3921605.99825,274478285.714,65278914.4214
111110,3921605.99825,274478285.714,65278914.4214
11112,3921605.99825,274478285.714,65278914.4214
111120,3921605.99825,274478285.714,65278914.4214
11113,3921605.99825,274478285.714,65278914.4214
111130,3921605.99825,274478285.714,65278914.4214
11114,3921605.99825,274478285.714,65278914.4214
111140,3921605.99825,274478285.714,65278914.4214
11115,3921605.99825,274478285.714,65278914.4214
111150,3921605.99825,274478285.714,65278914.4214
11116,3921605.99825,274478285.714,65278914.4214
111160,3921605.99825,274478285.714,65278914.4214
11119,3921605.99825,274478285.714,65278914.4214
111191,1960802.99912,137239142.857,32639457.2107
111199,1960802.99912,137239142.857,32639457.2107
1112,27451241.9877,1921348000.0,456952400.95
11121,27451241.9877,1921348000.0,456952400.95
111211,13725620.9939,960674000.0,228476200.475
111219,13725620.9939,960674000.0,228476200.475
1113,27451241.9877,1921348000.0,456952400.95
11131,9150413.99591,640449333.333,152317466.983
111310,9150413.99591,640449333.333,152317466.983
11132,9150413.99591,640449333.333,152317466.983
111320,9150413.99591,640449333.333,152317466.983
11133,9150413.99591,640449333.333,152317466.983
111331,1307201.99942,91492761.9048,21759638.1405
111332,1307201.99942,91492761.9048,21759638.1405
111333,1307201.99942,91492761.9048,21759638.1405
111334,1307201.99942,91492761.9048,21759638.1405
111335,1307201.99942,91492761.9048,21759638.1405
111336,1307201.99942,91492761.9048,21759638.1405
111339,1307201.99942,91492761.9048,21759638.1405
1114,27451241.9877,1921348000.0,456952400.95
11141,13725620.9939,960674000.0,228476200.475
111411,6862810.49694,480337000.0,114238100.237
111419,6862810.49694,480337000.0,114238100.237
11142,13725620.9939,960674000.0,228476200.475
111421,6862810.49694,480337000.0,114238100.237
111422,6862810.49694,480337000.0,114238100.237
1119,27451241.9877,1921348000.0,456952400.95
11191,5490248.39755,384269600.0,91390480.19
111910,5490248.39755,384269600.0,91390480.19
11192,5490248.39755,384269600.0,91390480.19
111920,5490248.39755,384269600.0,91390480.19
11193,5490248.39755,384269600.0,91390480.19
111930,5490248.39755,384269600.0,91390480.19
11194,5490248.39755,384269600.0,91390480.19
111940,5490248.39755,384269600.0,91390480.19
11199,5490248.39755,384269600.0,91390480.19
111991,1830082.79918,128089866.667,30463493.3967
111992,1830082.79918,128089866.667,30463493.3967
111998,1830082.79918,128089866.667,30463493.3967
112,423807000.0,3266034000.0,3411899000.0
1121,70634500.0,544339000.0,568649833.333
11211,23544833.3333,181446333.333,189549944.444
112111,11772416.6667,90723166.6667,94774972.2222
112112,11772416.6667,90723166.6667,94774972.2222
11212,23544833.3333,181446333.333,189549944.444
112120,23544833.3333,181446333.333,189549944.444
11213,23544833.3333,181446333.333,189549944.444
112130,23544833.3333,181446333.333,189549944.444
1122,70634500.0,544339000.0,568649833.333
11221,70634500.0,544339000.0,568649833.333
112210,70634500.0,544339000.0,568649833.333
1123,70634500.0,544339000.0,568649833.333
11231,14126900.0,108867800.0,113729966.667
112310,14126900.0,108867800.0,113729966.667
11232,14126900.0,108867800.0,113729966.667
112320,14126900.0,108867800.0,113729966.667
11233,14126900.0,108867800.0,113729966.667
112330,14126900.0,108867800.0,113729966.667
11234,14126900.0,108867800.0,113729966.667
112340,14126900.0,108867800.0,113729966.667
11239,14126900.0,108867800.0,113729966.667
112390,14126900.0,108867800.0,113729966.667
1124,70634500.0,544339000.0,568649833.333
11241,35317250.0,272169500.0,284324916.667
112410,35317250.0,272169500.0,284324916.667
11242,35317250.0,272169500.0,284324916.667
112420,35317250.0,272169500.0,284324916.667
1125,70634500.0,544339000.0,568649833.333
11251,70634500.0,544339000.0,568649833.333
112511,23544833.3333,181446333.333,189549944.444
112512,23544833.3333,181446333.333,189549944.444
112519,23544833.3333,181446333.333,189549944.444
1129,70634500.0,544339000.0,568649833.333
11291,17658625.0,136084750.0,142162458.333
112910,17658625.0,136084750.0,142162458.333
11292,17658625.0,136084750.0,142162458.333
112920,17658625.0,136084750.0,142162458.333
11293,17658625.0,136084750.0,142162458.333
112930,17658625.0,136084750.0,142162458.333
11299,17658625.0,136084750.0,142162458.333
112990,17658625.0,136084750.0,142162458.333
113,125075924.508,911367000.0,947727000.454
1131,41691974.8362,303789000.0,315909000.151
11311,41691974.8362,303789000.0,315909000.151
113110,41691974.8362,303789000.0,315909000.151
1132,41691974.8362,303789000.0,315909000.151
11321,41691974.8362,303789000.0,315909000.151
113210,41691974.8362,303789000.0,315909000.151
1133,41691974.8362,303789000.0,315909000.151
11331,41691974.8362,303789000.0,315909000.151
113310,41691974.8362,303789000.0,315909000.151
114,116067871.529,338387000.0,125419000.772
1141,58033935.7644,169193500.0,62709500.3862
11411,58033935.7644,169193500.0,62709500.3862
114111,19344645.2548,56397833.3333,20903166.7954
114112,19344645.2548,56397833.3333,20903166.7954
114119,19344645.2548,56397833.3333,20903166.7954
1142,58033935.7644,169193500.0,62709500.3862
11421,58033935.7644,169193500.0,62709500.3862
114210,58033935.7644,169193500.0,62709500.3862
115,369149000.0,1102117000.0,149951000.0
1151,123049666.667,367372333.333,49983666.6667
11511,123049666.667,367372333.333,49983666.6667
115111,20508277.7778,61228722.2222,8330611.11111
115112,20508277.7778,61228722.2222,8330611.11111
115113,20508277.7778,61228722.2222,8330611.11111
115114,20508277.7778,61228722.2222,8330611.11111
115115,20508277.7778,61228722.2222,8330611.11111
115116,20508277.7778,61228722.2222,8330611.11111
1152,123049666.667,367372333.333,49983666.6667
11521,123049666.667,367372333.333,49983666.6667
115210,123049666.667,367372333.333,49983666.6667
1153,123049666.667,367372333.333,49983666.6667
11531,123049666.667,367372333.333,49983666.6667
115310,123049666.667,367372333.333,49983666.6667
21,15039473021.1,73402933000.0,14264510021.1
211,12204011673.7,66852956000.0,10787554673.7
2111,12204011673.7,66852956000.0,10787554673.7
21111,12204011673.7,66852956000.0,10787554673.7
211111,6102005836.85,33426478000.0,5393777336.85
211112,6102005836.85,33426478000.0,5393777336.85
212,908563673.7,4150986000.0,1676893673.7
2121,302854557.9,1383662000.0,558964557.9
21211,302854557.9,1383662000.0,558964557.9
212111,100951519.3,461220666.667,186321519.3
212112,100951519.3,461220666.667,186321519.3
212113,100951519.3,461220666.667,186321519.3
2122,302854557.9,1383662000.0,558964557.9
21221,75713639.475,345915500.0,139741139.475
212210,75713639.475,345915500.0,139741139.475
21222,75713639.475,345915500.0,139741139.475
212221,37856819.7375,172957750.0,69870569.7375
212222,37856819.7375,172957750.0,69870569.7375
21223,75713639.475,345915500.0,139741139.475
212231,37856819.7375,172957750.0,69870569.7375
212234,37856819.7375,172957750.0,69870569.7375
21229,75713639.475,345915500.0,139741139.475
212291,37856819.7375,172957750.0,69870569.7375
212299,37856819.7375,172957750.0,69870569.7375
2123,302854557.9,1383662000.0,558964557.9
21231,100951519.3,461220666.667,186321519.3
212311,25237879.825,115305166.667,46580379.825
212312,25237879.825,115305166.667,46580379.825
212313,25237879.825,115305166.667,46580379.825
212319,25237879.825,115305166.667,46580379.825
21232,100951519.3,461220666.667,186321519.3
212321,25237879.825,115305166.667,46580379.825
212322,25237879.825,115305166.667,46580379.825
212324,25237879.825,115305166.667,46580379.825
212325,25237879.825,115305166.667,46580379.825
21239,100951519.3,461220666.667,186321519.3
212391,25237879.825,115305166.667,46580379.825
212392,25237879.825,115305166.667,46580379.825
212393,25237879.825,115305166.667,46580379.825
212399,25237879.825,115305166.667,46580379.825
213,1926897673.7,2398991000.0,1800061673.7
2131,1926897673.7,2398991000.0,1800061673.7
21311,1926897673.7,2398991000.0,1800061673.7
213111,385379534.74,479798200.0,360012334.74
213112,385379534.74,479798200.0,360012334.74
213113,385379534.74,479798200.0,360012334.74
213114,385379534.74,479798200.0,360012334.74
213115,385379534.74,479798200.0,360012334.74
22,15595530043.9,7794516000.0,12511404043.9
221,15595530043.9,7794516000.0,12511404043.9
2212,15595530043.9,7794516000.0,12511404043.9
22121,15595530043.9,7794516000.0,12511404043.9
221210,15595530043.9,7794516000.0,12511404043.9
23,1653681015.42,17185990000.0,8515992015.42
236,394364003.786,6848305245.49,4343845003.79
2361,197182001.893,3424152622.75,2171922501.89
23611,197182001.893,3424152622.75,2171922501.89
236115,49295500.4733,856038155.686,542980625.473
236116,49295500.4733,856038155.686,542980625.473
236117,49295500.4733,856038155.686,542980625.473
236118,49295500.4733,856038155.686,542980625.473
2362,197182001.893,3424152622.75,2171922501.89
23621,98591000.9465,1712076311.37,1085961250.95
236210,98591000.9465,1712076311.37,1085961250.95
23622,98591000.9465,1712076311.37,1085961250.95
236220,98591000.9465,1712076311.37,1085961250.95
237,555726005.432,5879368352.22,2641734005.43
2371,232201000.0,903288000.0,396769000.0
23711,77400333.3333,301096000.0,132256333.333
237110,77400333.3333,301096000.0,132256333.333
23712,77400333.3333,301096000.0,132256333.333
237120,77400333.3333,301096000.0,132256333.333
23713,77400333.3333,301096000.0,132256333.333
237130,77400333.3333,301096000.0,132256333.333
2372,72198005.4321,1992723352.22,1710962005.43
23721,72198005.4321,1992723352.22,1710962005.43
237210,72198005.4321,1992723352.22,1710962005.43
2379,251327000.0,2983357000.0,534003000.0
23799,251327000.0,2983357000.0,534003000.0
237990,251327000.0,2983357000.0,534003000.0
238,703591006.204,4458316402.29,1530413006.2
2381,92607000.0,957848000.0,130491000.0
23811,11575875.0,119731000.0,16311375.0
238110,11575875.0,119731000.0,16311375.0
23812,11575875.0,119731000.0,16311375.0
238120,11575875.0,119731000.0,16311375.0
23813,11575875.0,119731000.0,16311375.0
238130,11575875.0,119731000.0,16311375.0
23814,11575875.0,119731000.0,16311375.0
238140,11575875.0,119731000.0,16311375.0
23815,11575875.0,119731000.0,16311375.0
238150,11575875.0,119731000.0,16311375.0
23816,11575875.0,119731000.0,16311375.0
238160,11575875.0,119731000.0,16311375.0
23817,11575875.0,119731000.0,16311375.0
238170,11575875.0,119731000.0,16311375.0
23819,11575875.0,119731000.0,16311375.0
238190,11575875.0,119731000.0,16311375.0
2382,173105006.204,1490503402.29,522058006.204
23821,56548002.8082,714750729.464,276307002.808
238210,56548002.8082,714750729.464,276307002.808
23822,116557003.396,775752672.823,245751003.396
238220,116557003.396,775752672.823,245751003.396
2383,28989000.0,602520000.0,102222000.0
23831,4831500.0,100420000.0,17037000.0
238310,4831500.0,100420000.0,17037000.0
23832,4831500.0,100420000.0,17037000.0
238320,4831500.0,100420000.0,17037000.0
23833,4831500.0,100420000.0,17037000.0
238330,4831500.0,100420000.0,17037000.0
23834,4831500.0,100420000.0,17037000.0
238340,4831500.0,100420000.0,17037000.0
23835,4831500.0,100420000.0,17037000.0
238350,4831500.0,100420000.0,17037000.0
23839,4831500.0,100420000.0,17037000.0
238390,4831500.0,100420000.0,17037000.0
2389,408890000.0,1407445000.0,775642000.0
23891,204445000.0,703722500.0,387821000.0
238910,204445000.0,703722500.0,387821000.0
23899,204445000.0,703722500.0,387821000.0
238990,204445000.0,703722500.0,387821000.0
31.32.33,14962554224.3,80828596000.0,19199837224.3
311,747232884.672,5207171935.05,1259441884.67
3116,747232884.672,5207171935.05,1259441884.67
31161,747232884.672,5207171935.05,1259441884.67
311615,747232884.672,5207171935.05,1259441884.67
312,495773951.473,2838047972.67,642439951.473
3121,495773951.473,2838047972.67,642439951.473
31212,495773951.473,2838047972.67,642439951.473
312120,495773951.473,2838047972.67,642439951.473
313,10852992.3222,214424995.676,24573992.3222
3131,3617664.10739,71474998.5587,8191330.77405
31311,3617664.10739,71474998.5587,8191330.77405
313110,3617664.10739,71474998.5587,8191330.77405
3132,3617664.10739,71474998.5587,8191330.77405
31321,904416.026847,17868749.6397,2047832.69351
313210,904416.026847,17868749.6397,2047832.69351
31322,904416.026847,17868749.6397,2047832.69351
313220,904416.026847,17868749.6397,2047832.69351
31323,904416.026847,17868749.6397,2047832.69351
313230,904416.026847,17868749.6397,2047832.69351
31324,904416.026847,17868749.6397,2047832.69351
313240,904416.026847,17868749.6397,2047832.69351
3133,3617664.10739,71474998.5587,8191330.77405
31331,1808832.05369,35737499.2793,4095665.38703
313310,1808832.05369,35737499.2793,4095665.38703
31332,1808832.05369,35737499.2793,4095665.38703
313320,1808832.05369,35737499.2793,4095665.38703
314,10853000.0,214425000.0,24574000.0
3141,5426500.0,107212500.0,12287000.0
31411,2713250.0,53606250.0,6143500.0
314110,2713250.0,53606250.0,6143500.0
31412,2713250.0,53606250.0,6143500.0
314120,2713250.0,53606250.0,6143500.0
3149,5426500.0,107212500.0,12287000.0
31491,2713250.0,53606250.0,6143500.0
314910,2713250.0,53606250.0,6143500.0
31499,2713250.0,53606250.0,6143500.0
314994,1356625.0,26803125.0,3071750.0
314999,1356625.0,26803125.0,3071750.0
315,23555993.9744,667301996.607,200116993.974
3151,943.466217902,26726.8233988,8015.09898703
31511,471.733108951,13363.4116994,4007.54949352
315110,471.733108951,13363.4116994,4007.54949352
31519,471.733108951,13363.4116994,4007.54949352
315190,471.733108951,13363.4116994,4007.54949352
3152,943.466217902,26726.8233988,8015.09898703
31521,235.866554476,6681.70584969,2003.77474676
315210,235.866554476,6681.70584969,2003.77474676
31522,235.866554476,6681.70584969,2003.77474676
315220,235.866554476,6681.70584969,2003.77474676
31524,235.866554476,6681.70584969,2003.77474676
315240,235.866554476,6681.70584969,2003.77474676
31528,235.866554476,6681.70584969,2003.77474676
315280,235.866554476,6681.70584969,2003.77474676
3159,23554107.042,667248542.96,200100963.776
31599,23554107.042,667248542.96,200100963.776
315990,23554107.042,667248542.96,200100963.776
316,1512998.63377,23263999.2306,25553998.6338
3161,504332.877923,7754666.41019,8517999.54459
31611,504332.877923,7754666.41019,8517999.54459
316110,504332.877923,7754666.41019,8517999.54459
3162,504332.877923,7754666.41019,8517999.54459
31621,504332.877923,7754666.41019,8517999.54459
316210,504332.877923,7754666.41019,8517999.54459
3169,504332.877923,7754666.41019,8517999.54459
31699,504332.877923,7754666.41019,8517999.54459
316992,252166.438961,3877333.2051,4258999.77229
316998,252166.438961,3877333.2051,4258999.77229
321,147992983.84,456489990.899,323977983.84
3211,49330994.6133,152163330.3,107992661.28
32111,49330994.6133,152163330.3,107992661.28
321113,24665497.3067,76081665.1499,53996330.64
321114,24665497.3067,76081665.1499,53996330.64
3212,49330994.6133,152163330.3,107992661.28
32121,49330994.6133,152163330.3,107992661.28
321211,9866198.92267,30432666.0599,21598532.256
321212,9866198.92267,30432666.0599,21598532.256
321213,9866198.92267,30432666.0599,21598532.256
321214,9866198.92267,30432666.0599,21598532.256
321219,9866198.92267,30432666.0599,21598532.256
3219,49330994.6133,152163330.3,107992661.28
32191,16443664.8711,50721110.0999,35997553.76
321911,5481221.6237,16907036.7,11999184.5867
321912,5481221.6237,16907036.7,11999184.5867
321918,5481221.6237,16907036.7,11999184.5867
32192,16443664.8711,50721110.0999,35997553.76
321920,16443664.8711,50721110.0999,35997553.76
32199,16443664.8711,50721110.0999,35997553.76
321991,5481221.6237,16907036.7,11999184.5867
321992,5481221.6237,16907036.7,11999184.5867
321999,5481221.6237,16907036.7,11999184.5867
322,109711944.882,996337968.959,592534944.882
3221,54855972.4409,498168984.479,296267472.441
32211,18285324.147,166056328.16,98755824.147
322110,18285324.147,166056328.16,98755824.147
32212,18285324.147,166056328.16,98755824.147
322121,9142662.07348,83028164.0799,49377912.0735
322122,9142662.07348,83028164.0799,49377912.0735
32213,18285324.147,166056328.16,98755824.147
322130,18285324.147,166056328.16,98755824.147
3222,54855972.4409,498168984.479,296267472.441
32221,13713993.1102,124542246.12,74066868.1102
322211,4571331.03674,41514082.04,24688956.0367
322212,4571331.03674,41514082.04,24688956.0367
322219,4571331.03674,41514082.04,24688956.0367
32222,13713993.1102,124542246.12,74066868.1102
322220,13713993.1102,124542246.12,74066868.1102
32223,13713993.1102,124542246.12,74066868.1102
322230,13713993.1102,124542246.12,74066868.1102
32229,13713993.1102,124542246.12,74066868.1102
322291,6856996.55511,62271123.0599,37033434.0551
322299,6856996.55511,62271123.0599,37033434.0551
323,181260984.808,419189991.444,496813984.808
3231,181260984.808,419189991.444,496813984.808
32311,90630492.4041,209594995.722,248406992.404
323111,30210164.1347,69864998.5741,82802330.8014
323113,30210164.1347,69864998.5741,82802330.8014
323117,30210164.1347,69864998.5741,82802330.8014
32312,90630492.4041,209594995.722,248406992.404
323120,90630492.4041,209594995.722,248406992.404
324,6147767653.82,25072256805.0,4388817653.82
3241,6147767653.82,25072256805.0,4388817653.82
32411,6147767653.82,25072256805.0,4388817653.82
324110,6147767653.82,25072256805.0,4388817653.82
325,2266898700.39,21687352831.3,3336795700.39
3251,323842671.485,3098193261.61,476685100.056
32511,64768534.2969,619638652.322,95337020.0112
325110,64768534.2969,619638652.322,95337020.0112
32512,64768534.2969,619638652.322,95337020.0112
325120,64768534.2969,619638652.322,95337020.0112
32513,64768534.2969,619638652.322,95337020.0112
325130,64768534.2969,619638652.322,95337020.0112
32518,64768534.2969,619638652.322,95337020.0112
325180,64768534.2969,619638652.322,95337020.0112
32519,64768534.2969,619638652.322,95337020.0112
325193,21589511.4323,206546217.441,31779006.6704
325194,21589511.4323,206546217.441,31779006.6704
325199,21589511.4323,206546217.441,31779006.6704
3252,323842671.485,3098193261.61,476685100.056
32521,161921335.742,1549096630.81,238342550.028
325211,80960667.8712,774548315.403,119171275.014
325212,80960667.8712,774548315.403,119171275.014
32522,161921335.742,1549096630.81,238342550.028
325220,161921335.742,1549096630.81,238342550.028
3253,323842671.485,3098193261.61,476685100.056
32531,161921335.742,1549096630.81,238342550.028
325311,53973778.5808,516365543.602,79447516.676
325312,53973778.5808,516365543.602,79447516.676
325314,53973778.5808,516365543.602,79447516.676
32532,161921335.742,1549096630.81,238342550.028
325320,161921335.742,1549096630.81,238342550.028
3254,323842671.485,3098193261.61,476685100.056
32541,323842671.485,3098193261.61,476685100.056
325411,80960667.8712,774548315.403,119171275.014
325412,80960667.8712,774548315.403,119171275.014
325413,80960667.8712,774548315.403,119171275.014
325414,80960667.8712,774548315.403,119171275.014
3255,323842671.485,3098193261.61,476685100.056
32551,161921335.742,1549096630.81,238342550.028
325510,161921335.742,1549096630.81,238342550.028
32552,161921335.742,1549096630.81,238342550.028
325520,161921335.742,1549096630.81,238342550.028
3256,323842671.485,3098193261.61,476685100.056
32561,161921335.742,1549096630.81,238342550.028
325611,53973778.5808,516365543.602,79447516.676
325612,53973778.5808,516365543.602,79447516.676
325613,53973778.5808,516365543.602,79447516.676
32562,161921335.742,1549096630.81,238342550.028
325620,161921335.742,1549096630.81,238342550.028
3259,323842671.485,3098193261.61,476685100.056
32591,107947557.162,1032731087.2,158895033.352
325910,107947557.162,1032731087.2,158895033.352
32592,107947557.162,1032731087.2,158895033.352
325920,107947557.162,1032731087.2,158895033.352
32599,107947557.162,1032731087.2,158895033.352
325991,35982519.0539,344243695.734,52965011.1174
325992,35982519.0539,344243695.734,52965011.1174
325998,35982519.0539,344243695.734,52965011.1174
326,232673965.608,1135822980.63,637889965.608
3261,116336982.804,567911490.316,318944982.804
32611,16619568.972,81130212.9023,45563568.972
326111,5539856.324,27043404.3008,15187856.324
326112,5539856.324,27043404.3008,15187856.324
326113,5539856.324,27043404.3008,15187856.324
32612,16619568.972,81130212.9023,45563568.972
326121,8309784.48601,40565106.4511,22781784.486
326122,8309784.48601,40565106.4511,22781784.486
32613,16619568.972,81130212.9023,45563568.972
326130,16619568.972,81130212.9023,45563568.972
32614,16619568.972,81130212.9023,45563568.972
326140,16619568.972,81130212.9023,45563568.972
32615,16619568.972,81130212.9023,45563568.972
326150,16619568.972,81130212.9023,45563568.972
32616,16619568.972,81130212.9023,45563568.972
326160,16619568.972,81130212.9023,45563568.972
32619,16619568.972,81130212.9023,45563568.972
326191,8309784.48601,40565106.4511,22781784.486
326199,8309784.48601,40565106.4511,22781784.486
3262,116336982.804,567911490.316,318944982.804
32621,38778994.268,189303830.105,106314994.268
326211,19389497.134,94651915.0526,53157497.134
326212,19389497.134,94651915.0526,53157497.134
32622,38778994.268,189303830.105,106314994.268
326220,38778994.268,189303830.105,106314994.268
