age,p1_wealth,p2_wealth,p3_wealth,p4_wealth,p5_wealth,p6_wealth,p7_wealth,p8_wealth,p9_wealth,p10_wealth,p11_wealth,p12_wealth,p13_wealth,p14_wealth,p15_wealth,p16_wealth,p17_wealth,p18_wealth,p19_wealth,p20_wealth,p21_wealth,p22_wealth,p23_wealth,p24_wealth,p25_wealth,p26_wealth,p27_wealth,p28_wealth,p29_wealth,p30_wealth,p31_wealth,p32_wealth,p33_wealth,p34_wealth,p35_wealth,p36_wealth,p37_wealth,p38_wealth,p39_wealth,p40_wealth,p41_wealth,p42_wealth,p43_wealth,p44_wealth,p45_wealth,p46_wealth,p47_wealth,p48_wealth,p49_wealth,p50_wealth,p51_wealth,p52_wealth,p53_wealth,p54_wealth,p55_wealth,p56_wealth,p57_wealth,p58_wealth,p59_wealth,p60_wealth,p61_wealth,p62_wealth,p63_wealth,p64_wealth,p65_wealth,p66_wealth,p67_wealth,p68_wealth,p69_wealth,p70_wealth,p71_wealth,p72_wealth,p73_wealth,p74_wealth,p75_wealth,p76_wealth,p77_wealth,p78_wealth,p79_wealth,p80_wealth,p81_wealth,p82_wealth,p83_wealth,p84_wealth,p85_wealth,p86_wealth,p87_wealth,p88_wealth,p89_wealth,p90_wealth,p91_wealth,p92_wealth,p93_wealth,p94_wealth,p95_wealth,p96_wealth,p97_wealth,p98_wealth,p99_wealth,num_obs
75.00000,-4950.00000,0.00000,0.00000,0.00000,0.00000,750.18703,1500.00000,5894.32668,7298.24813,8037.71820,28100.00000,28350.58785,29650.00000,30757.66833,34100.00000,34100.00000,37700.00000,46596.01568,54013.46633,64448.46506,65300.00000,72195.75441,73303.99002,75007.98628,75983.22943,85628.49127,87771.88279,89400.00000,98231.63342,112728.67407,113100.00000,113413.57936,116879.13965,125562.22730,147591.47616,147591.47616,170721.13466,174000.00000,181116.58354,187000.00000,187000.00000,189507.96135,197612.01829,205200.00000,206931.22142,206931.22142,216600.00000,218574.61137,223448.56608,227600.00000,227650.00000,232557.98005,257457.02155,257457.02155,257569.30111,271331.93267,290000.00000,292084.03658,295900.00000,301900.00000,305165.36783,312000.00000,312570.78554,319420.00000,326670.00000,331224.68975,331224.68975,336300.00000,350112.28803,364976.70823,366300.00000,370474.50748,380580.59850,465276.71446,505000.00000,517600.00000,537300.00000,579100.00000,580100.00000,600420.00000,625800.00000,688947.35467,715220.77074,751580.23691,883913.22943,1006536.65835,1069766.70823,1117778.67830,1156359.72569,1210158.85287,1295637.30673,1389150.00000,1984491.19077,2256700.00000,2497051.12219,2566598.36708,2568843.95820,4686739.90025,13385407.25016,685.00000
76.00000,-119060.00000,-101700.00000,-20660.00000,89.82364,560.00000,2032.25996,3215.08728,4378.90268,5097.49184,5501.69824,6580.21197,7750.00000,8200.00000,10026.56434,12000.00000,13035.65643,14671.51496,15415.98302,18218.82793,19344.10848,20147.88030,33234.74853,33234.74853,54700.00000,60800.00000,69017.20698,79510.00000,101401.00000,107812.59352,118829.62594,124316.70823,125495.57357,127600.00000,133000.00000,135970.54213,136000.00000,141900.00000,145671.49575,145671.49575,159100.00000,161570.28086,161570.28086,166100.00000,170721.13466,174086.25935,183015.67603,186330.00000,191940.71072,193666.14090,201403.78429,211016.89526,213588.96509,219281.97257,219500.00000,223009.17082,233766.03527,235742.15545,236737.59352,244095.75441,244657.15219,255063.59102,273440.00000,276390.33666,304524.61137,337584.16459,347500.00000,362018.82793,363090.52369,377920.00000,389834.61790,408500.00000,429400.00000,431300.00000,477974.06924,533750.00000,545385.97257,559971.82887,596339.17701,610800.00000,635973.86022,653000.00000,692000.00000,751258.72818,833900.00000,904000.00000,905085.49967,925600.00000,1010394.76309,1113384.72569,1155073.69077,1229236.57740,1417000.00000,1667344.26434,1947056.85786,1954451.55860,3064600.00000,4628439.65087,5283875.89811,10369207.85761,675.00000
77.00000,-1530.00000,32.15087,1821.88279,4018.85910,4181.75686,5030.00000,8490.00000,14100.00000,18400.00000,23513.00499,25230.00000,27756.92020,31640.00000,37164.53298,39466.26388,43221.49002,49290.72502,53370.44888,54062.60614,57094.15415,59800.62344,60967.79882,65748.53491,69928.14838,71200.00000,71803.61596,79291.82234,79303.05029,87000.00000,87771.88279,91780.00000,95059.41397,119577.72698,129100.00000,131300.00000,148270.00000,150251.74564,150650.00000,153070.71848,161718.89027,163000.00000,164000.00000,175115.08728,176936.97007,187484.40235,202014.65087,208817.51796,211670.62968,220045.47355,220447.81796,241400.00000,241900.00000,242300.00000,243140.00000,259700.00000,263004.85661,265340.00000,266809.37656,276589.45787,279351.53494,282495.36251,285291.12345,300235.56733,328474.75062,340667.40039,364683.99739,385381.79551,401993.07980,404565.14963,417400.00000,432200.00000,442400.00000,446897.13217,447770.86871,451891.52841,471012.73677,471125.01633,491200.00000,513117.57022,528836.70803,568400.00000,571166.10059,580216.08479,586043.14174,586400.00000,612924.23940,621100.00000,632514.83791,673080.00000,710695.04364,739697.71391,774943.20449,804920.00000,807800.00000,879219.20200,933018.32918,1321030.00000,3514911.49575,8424335.07511,625.00000
78.00000,-50.00000,-40.00000,1.00000,1.00000,50.00000,235.77307,785.95689,1393.20449,1393.20449,1628.05356,1918.33541,2151.00000,2245.59112,4750.00000,6000.00000,6800.00000,7073.19202,8027.98824,9109.41397,11789.35336,13610.53616,19397.69327,26385.69562,35700.00000,36100.00000,36600.00000,37938.02993,42920.00000,50144.04964,52600.00000,58946.76682,64210.00000,65051.93267,70978.41022,78150.00000,82000.00000,88900.00000,91479.95012,99850.00000,110303.43566,111000.00000,115412.15545,122601.99501,122816.33416,149600.00000,155600.00000,201800.00000,205820.00000,221400.00000,221400.00000,240200.00000,257750.00000,273068.07980,292300.00000,305000.00000,305900.00000,317300.00000,317400.00000,319600.00000,324830.00000,327450.00000,336838.66754,336838.66754,336838.66754,361764.72894,376300.00000,379900.00000,405834.45460,415925.12469,420920.00000,494030.04572,531200.00000,554281.04738,602267.53756,607000.00000,618705.00000,669274.00249,732504.05237,810737.84289,831632.21424,857815.80666,1020700.00000,1023400.00000,1072831.15611,1073953.95167,1099441.41084,1140605.79800,1193419.39909,1218400.00000,1367901.82887,1771400.00000,1938500.00000,2290964.02743,2385940.56172,3075338.15461,3152393.07980,3714207.70738,4941932.09476,7110000.00000,615.00000
79.00000,-125000.00000,-2200.00000,0.00000,0.00000,60.00000,260.00000,1077.05424,1320.00000,3643.76559,3643.76559,6400.00000,7930.54863,9345.18703,9757.09340,9869.37296,28000.00000,33544.07731,48841.60679,50050.00000,55578.38014,58320.00000,62662.05112,64300.00000,71971.19530,72083.47485,87106.47943,87982.25996,94973.67830,96706.38145,114400.00000,114400.00000,119000.00000,122200.00000,126000.00000,128000.00000,130019.72567,133704.76309,133854.80050,137767.01502,137767.01502,146983.07357,158987.85108,160110.64664,186150.00000,186150.00000,189191.05160,210188.45134,210188.45134,216699.54278,216699.54278,222762.63880,224295.20574,243085.23841,251816.35287,252888.04863,259200.00000,261600.93516,267923.94015,306300.00000,307300.00000,310100.00000,317082.62469,340200.00000,381000.00000,394051.81421,401918.06110,406000.00000,409708.09928,409708.09928,423105.48628,423212.65586,429535.66085,457689.10848,490536.58354,531561.09726,552000.00000,568700.00000,615800.00000,947689.84414,1011680.79800,1075950.39277,1170720.44888,1248000.00000,1260207.04489,1263000.00000,1274260.67929,1285544.77466,1374919.30111,1493318.09275,1619100.00000,1635600.00000,1640659.03990,1654730.40524,1676346.50873,1839308.56608,1841923.50374,2698000.00000,7900300.00000,13414000.00000,515.00000
80.00000,-44040.00000,-16841.93338,-16841.93338,0.00000,0.00000,0.00000,56.13978,56.13978,1714.71322,1789.73192,4500.00000,8926.22469,12687.58981,14114.23317,16396.94514,22827.11970,40982.03788,54195.65461,55740.00000,58800.00000,60100.00000,60930.00000,62517.25669,63651.28021,67000.00000,68000.00000,70174.63840,75788.70020,76237.81842,78371.12998,78371.12998,83785.17456,87016.65578,90000.00000,97717.21945,97795.49314,97795.49314,106182.77596,111942.71718,115528.80299,116770.73808,116883.01764,127000.00000,143789.42020,143843.00499,159900.00000,177000.00000,178008.66584,182000.00000,189000.00000,199442.58105,208000.00000,215625.18703,218052.51143,224841.77057,235502.00000,235989.17048,237166.27182,240702.00000,246402.00000,253751.79621,254874.59177,259691.38472,265223.26683,284740.95363,289968.72195,293537.46883,304147.25686,309756.83867,336900.00000,425800.00000,450133.65337,458257.10723,466830.67332,511306.04738,518506.98890,518506.98890,551666.10973,616010.72319,644201.00000,659853.79676,709784.10224,832086.02244,887008.49118,922837.21945,953230.51122,1032900.37406,1040270.08491,1066337.28180,1177579.30175,1287846.50555,1457400.00000,1770119.88778,1966500.00000,2222321.91397,2368447.63092,3688158.85042,4002750.00000,7284000.00000,500.00000
81.00000,-5240.00000,-3790.00000,0.00000,112.27956,120.00000,220.00000,538.94187,7008.89027,8610.00000,8680.00000,13181.85786,14300.00000,23240.00000,26299.41397,31800.00000,32365.21197,37265.58459,45868.57855,56585.53616,57700.00000,77100.00000,100390.00000,117500.00000,117500.00000,128335.53233,132354.42643,132354.42643,143450.00000,145500.00000,145500.00000,149823.06733,175717.50490,187731.41737,203338.27564,206408.60349,208391.24065,209945.19950,221415.28413,231764.92519,239380.01306,243500.00000,245300.00000,249700.00000,251400.00000,254420.57357,254849.25187,273300.00000,274300.00000,280200.00000,280462.78055,283142.01995,287480.00000,306184.55050,310116.13325,310228.41280,315730.11104,337400.06532,337800.00000,341329.84977,357500.00000,372842.95511,372992.68452,375350.55519,375799.67342,378500.00000,381975.04899,411488.30424,418522.04442,418522.04442,430500.18703,456528.67407,459897.06074,476289.87590,476402.15545,503200.00000,509800.00000,549994.26434,563643.37035,563643.37035,577300.00000,593076.43392,622430.18080,635751.35910,700438.91521,740970.44888,848799.75833,865800.00000,915935.49875,935288.70020,935288.70020,973000.00000,1170963.48792,1181068.64794,1211300.00000,1328859.87531,1459521.94644,1616438.71571,2805152.93641,4130820.00000,540.00000
82.00000,-12227.24363,56.13978,1122.79556,4661.87656,5910.00000,6108.66584,8242.41209,9701.00000,10183.75572,12754.95754,13866.52515,18500.00000,20410.00000,27542.58105,29417.24363,33122.46897,34806.66231,40778.02369,52513.09227,57900.00000,58000.00000,60550.81047,65694.95012,66300.00000,71482.10723,73093.99086,86000.00000,100525.06234,102700.00000,116000.00000,116920.93579,124181.18877,127285.30549,136748.37905,137820.07481,150680.42394,151846.87133,152116.34226,165791.33416,170664.92489,182831.29676,195000.00000,198395.00000,198622.53429,208390.85565,221752.12280,228488.89615,228488.89615,229200.00000,239845.51122,248633.41646,252000.00000,252100.00000,257850.00000,271500.00000,277779.62116,277779.62116,279239.25539,279351.53494,284800.00000,291072.56858,299431.79551,311014.36969,311400.00000,313259.96081,314382.75637,345000.00000,359233.49065,369736.57740,369736.57740,430700.00000,458364.27681,472189.15212,481191.39651,498540.00000,533275.81047,555191.98878,556232.91966,574800.00000,598000.00000,613545.82294,623834.10224,635500.00000,673500.00000,681649.18354,710841.86806,726561.00588,789750.00000,804843.51621,875892.81515,1004340.62704,1004340.62704,1030756.98254,1231470.00000,1516896.79948,1773763.65337,3081500.00000,4594872.40366,6699900.74461,565.00000
83.00000,-1393.20449,0.00000,300.00000,321.50873,321.50873,1720.00000,2000.00000,2000.00000,2874.35663,2986.63619,3761.65212,4350.00000,11300.00000,14484.06270,18100.00000,18100.00000,35365.96010,36437.65586,43900.00000,44400.00000,47200.00000,48880.04364,49437.32544,59800.00000,82306.23441,90557.22007,94000.00000,94737.90524,95000.00000,103072.63227,108400.00000,109280.00000,111605.87851,112200.00000,114600.00000,117779.36409,119922.75561,132461.59601,149971.80274,153115.63031,161290.21197,161290.21197,163800.00000,164826.38798,181000.00000,192219.35162,198061.13651,198061.13651,198061.13651,204200.00000,211658.84102,214903.06989,220900.00000,226400.00000,227927.49837,230000.00000,233541.47616,236000.00000,236100.00000,241064.20640,246490.02494,259564.71322,275100.00000,283000.00000,288600.00000,290804.04964,296530.30699,297000.00000,306000.00000,311238.92880,353119.20314,356337.76870,374021.82045,448880.00000,450880.00000,463079.73815,470300.00000,471400.00000,499868.58263,539278.70673,587407.16334,865787.65513,920018.68060,920130.96016,956150.00000,1023989.54931,1086416.98236,1142200.00000,1261600.24938,1313400.00000,1447171.19530,1793590.02494,1952629.67581,2038365.33666,3230300.00000,3386800.52253,4303001.69824,7437397.77923,14615000.00000,480.00000
84.00000,-37059.23940,-36094.71322,0.00000,0.00000,0.00000,2572.06983,2600.00000,2600.00000,2600.00000,3643.76559,3705.22534,3817.50490,4640.44264,4972.66833,8800.00000,8800.00000,44046.69576,44046.69576,44046.69576,92518.35402,105240.52369,105797.80549,127549.57544,129200.00000,129200.00000,138500.00000,141300.00000,142100.00000,143268.71326,154056.26559,158750.00000,160500.00000,175540.00000,180871.13651,191770.00000,192690.89776,204693.89027,210063.82103,213400.00000,214500.00000,216300.00000,217000.00000,217000.00000,231500.00000,235987.40648,238666.64589,245632.66833,260600.84912,261611.36512,261723.64468,270800.00000,272317.89277,296859.72569,298663.61855,301100.00000,301200.00000,301200.00000,307645.98302,316150.24938,335715.87198,417318.32918,418390.02494,418390.02494,437787.71820,443050.00000,461300.00000,467795.19950,468009.53865,473200.00000,513256.53367,534133.16708,537991.27182,558050.00000,565500.00000,594362.46883,596000.00000,596000.00000,606100.00000,617939.77556,618046.94514,631011.10385,631011.10385,631011.10385,631228.80299,670902.98005,686742.64339,760475.31172,893794.26434,925248.53491,926320.23067,937365.87198,937478.15153,1082519.88778,1354200.00000,1515886.28347,1787041.41084,1799109.25810,1804574.90648,2922468.41933,310.00000
85.00000,-22.45591,0.00000,235.77307,280.69889,449.11822,525.13092,898.23645,898.23645,1961.20324,4436.82045,4586.85786,6961.33246,9900.00000,18969.01496,19933.54115,28490.00000,39500.00000,40645.19922,42117.64339,43189.33915,47381.97257,55466.10059,55850.00000,56100.00000,91833.44873,105879.62116,113065.51274,115600.00000,117900.00000,118800.00000,119300.00000,121600.00000,123450.00000,123450.00000,128000.00000,128000.00000,131550.00000,144700.00000,144700.00000,144800.00000,153500.00000,158480.00000,161900.00000,162390.00000,162700.00000,163000.00000,172000.00000,175156.10712,194700.00000,194800.00000,215600.00000,220019.13965,225591.95761,227815.21881,227927.49837,227927.49837,231900.00000,239100.00000,244769.43174,246509.76486,246554.67668,247531.50882,248474.65709,249100.00000,249114.65056,258692.09667,258692.09667,259253.49445,263856.95624,264418.35402,270000.00000,270000.00000,276518.94015,277590.63591,321344.08883,390845.13390,440798.30830,450900.00000,451000.00000,452000.00000,614724.68828,638891.42768,788600.00000,864934.33050,900358.53037,909352.12280,910362.63880,948100.00000,1209812.21424,1536500.00000,2635800.00000,2929485.89157,3081300.00000,3150676.61659,3829200.00000,4513875.37406,4869300.00000,6187221.13466,6187328.30424,320.00000
86.00000,-20210.00000,-19220.00000,100.00000,100.00000,100.00000,3910.00000,3910.00000,4917.84455,5000.00000,5300.00000,7949.39255,8400.00000,10200.00000,12361.97910,21900.00000,22200.00000,54870.00000,56980.00000,65587.78055,65694.95012,71900.00000,73800.00000,76300.00000,77360.61398,77360.61398,86600.00000,87300.00000,87500.00000,89465.16209,89615.19950,93901.98254,109463.00499,116961.61332,116961.61332,118095.63684,119207.20444,144000.00000,144000.00000,144000.00000,163928.15153,164264.99020,166274.79425,169676.86479,177626.25735,177963.09602,183464.79425,198959.37296,205100.00000,208000.00000,208839.97387,210255.99127,215600.00000,216000.00000,216000.00000,216000.00000,230275.26808,238032.65839,242523.84063,253751.79621,253751.79621,267360.07838,287107.29426,287214.46384,287214.46384,328474.75062,328581.92020,329546.44638,386241.67211,392978.44546,420000.00000,453600.00000,485047.68125,485047.68125,486170.47681,564183.51621,565308.79676,570200.00000,632500.00000,633500.00000,648300.00000,648400.00000,734670.00000,742800.00000,770100.00000,770900.00000,789662.11626,794377.85761,805600.00000,820600.00000,875361.09726,918689.75686,923387.06728,923387.06728,937840.96010,1041900.00000,1263850.81047,1355909.47631,1458577.93017,3114990.89776,280.00000
87.00000,420.00000,1071.69576,1071.69576,1130.00000,1160.00000,1740.33312,1821.88279,1821.88279,1821.88279,2133.31156,2220.00000,2270.00000,2520.00000,2537.51796,2806.98890,7750.00000,7850.00000,8084.12802,8420.96669,8533.24624,8757.80536,9645.26185,14854.58524,15539.49053,15650.00000,15650.00000,15719.13782,15719.13782,15719.13782,15719.13782,15719.13782,15865.10124,21969.76309,30543.32918,45753.91901,46932.85434,50584.03990,71374.93766,74564.85304,80200.00000,80200.00000,80200.00000,80200.00000,80490.00000,80540.00000,80550.00000,94123.95167,94730.26127,95541.67706,95541.67706,95541.67706,98810.34913,103418.64090,123727.27556,128710.66085,134444.23317,143285.72319,153681.17207,158314.17374,159436.96930,168470.57357,169542.26933,171471.32170,176278.90268,179647.28935,201157.29426,243646.63619,277354.86284,288500.49875,318936.65835,450465.57805,450577.85761,450577.85761,450690.13717,521058.47880,568234.52618,590622.25062,600020.00000,707000.00000,730039.15212,782700.00000,782800.00000,933000.00000,944800.00000,968800.00000,980800.00000,1009323.06733,1077911.59601,1274600.00000,1772332.78903,1829256.05985,2338440.14963,2487405.86035,2665000.00000,2665000.00000,4148200.00000,5073913.12867,7313890.26780,11900002.55611,240.00000
88.00000,-203.62219,-128.60349,-15.00000,-15.00000,-10.00000,1571.91378,1571.91378,1571.91378,1571.91378,7298.17113,8196.40758,8645.52580,10105.16003,12705.00000,12710.00000,19240.00000,21750.00000,29050.00000,32200.00000,32200.00000,74900.00000,78400.00000,78600.00000,94200.00000,95230.00000,96216.84539,96827.71197,97760.08728,109780.00000,111130.00000,125100.00000,126460.09975,126460.09975,128500.00000,132100.00000,137100.00000,159130.00000,164601.82887,164601.82887,164601.82887,164601.82887,164601.82887,165130.00000,166552.23815,167559.63217,167591.78304,176100.00000,177100.00000,177100.00000,198734.81385,198734.81385,198847.09340,198847.09340,215352.18811,215352.18811,215352.18811,215352.18811,270600.00000,270600.00000,270817.51870,280516.36534,287964.65087,323365.12084,323365.12084,331224.68975,350312.21424,352557.80536,381738.02993,422732.52776,422732.52776,422732.52776,422844.80732,450433.72818,458900.12469,463294.07731,463294.07731,499303.05486,549181.76355,557816.06140,563430.03919,648483.10474,825142.45591,825254.73547,825367.01502,825367.01502,1027357.93599,1027357.93599,1027357.93599,1027357.93599,1087315.21881,1252705.17456,1253776.87032,1260450.29393,1367115.87198,1530100.00000,1829000.00000,5341749.63217,8306000.00000,12871066.08479,230.00000
89.00000,336.83867,336.83867,336.83867,336.83867,1347.35467,1347.35467,1347.35467,1347.35467,1347.35467,2464.90025,2464.90025,2464.90025,2464.90025,85200.00000,98200.00000,99200.00000,104168.82793,110600.00000,111670.69825,112223.41607,112335.69562,112335.69562,112369.37949,112526.57087,112526.57087,112526.57087,112635.22444,114885.78554,122280.48628,127000.00000,127000.00000,127000.00000,135858.26257,135858.26257,135858.26257,135858.26257,135858.26257,136981.05813,136981.05813,136981.05813,154620.00000,159168.25436,159232.55611,159554.06484,159575.49875,159575.49875,162850.00000,171680.00000,182188.27930,182188.27930,182188.27930,182188.27930,197000.00000,199000.00000,200000.00000,206000.00000,207000.00000,235500.00000,259390.00000,261922.44389,263851.49626,267388.09227,274675.62344,288178.99002,288178.99002,288178.99002,288286.15960,292251.43392,294823.50374,314864.21446,398580.00000,411102.49377,411209.66334,411488.30424,413663.84663,574428.92768,626513.34165,626620.51122,668738.15461,697031.48269,698041.99869,698041.99869,698041.99869,698041.99869,716141.46310,722322.94264,1040629.37949,1041954.27825,1046445.46048,1048691.05160,1090234.48726,1215785.48661,1433585.36904,1451550.09798,1775400.00000,2835058.78511,3921227.61845,4414000.00000,4414000.00000,150.00000
90.00000,0.00000,0.00000,0.00000,471.57413,471.57413,505.25800,505.25800,505.25800,6140.81671,8037.71820,10716.95761,10716.95761,11788.65337,11788.65337,12324.50125,54000.00000,58000.00000,62000.00000,63000.00000,82500.00000,82500.00000,82600.00000,88050.00000,88150.00000,88150.00000,88150.00000,191630.00000,224900.00000,225600.00000,226800.00000,229600.00000,229600.00000,229600.00000,229700.00000,229700.00000,241064.20640,244769.43174,244881.71130,246229.06597,251506.20509,251506.20509,255000.00000,255000.00000,255000.00000,255000.00000,256200.00000,256200.00000,256200.00000,256200.00000,256200.00000,303772.33834,303772.33834,320647.95558,324927.43766,348500.00000,349155.73481,361800.00000,383549.19576,388453.57936,392200.00000,398500.00000,417822.02618,420711.49575,426886.87133,426886.87133,426886.87133,426886.87133,435195.55846,435195.55846,455577.86783,457651.46963,465511.03854,466187.65586,473370.60745,479048.00499,480226.87032,485478.17955,488800.43641,491908.35411,492570.41150,525452.43142,652716.30299,659092.89277,659628.74065,746322.20771,747445.00327,747445.00327,747445.00327,747445.00327,898500.00000,1474657.23057,1474657.23057,1475780.02613,1651483.16708,2121957.60599,2121957.60599,3590180.79800,8623721.44638,9299891.05160,145.00000
91.00000,7971.84847,7971.84847,7971.84847,7971.84847,7971.84847,7971.84847,7971.84847,7971.84847,7971.84847,15539.58853,28968.12541,28968.12541,28968.12541,28968.12541,28968.12541,29192.68452,29304.96408,32686.72070,32686.72070,34020.00000,34030.00000,34040.00000,34100.00000,34100.00000,49230.00000,50040.00000,50040.00000,50620.00000,50640.00000,50640.00000,51900.00000,55192.33167,55621.00998,55728.17955,55942.51870,55942.51870,69124.37656,103820.00000,103870.00000,103880.00000,103960.00000,104240.00000,123395.23187,125416.26388,126314.50033,149700.00000,180700.00000,180700.00000,196700.00000,202400.00000,202400.00000,205500.00000,207373.12968,244882.48130,248633.41646,248633.41646,250776.80798,267923.94015,276497.50623,280784.28928,280784.28928,388000.00000,388000.00000,388000.00000,388000.00000,388000.00000,388000.00000,388000.00000,610239.38602,610239.38602,610463.94513,624274.33050,624274.33050,646730.24167,736100.00000,744700.00000,745536.25082,751000.00000,952000.00000,967063.81450,967063.81450,967512.93272,967512.93272,986342.21424,986342.21424,994572.30568,1002095.03592,1002095.03592,1310000.00000,1323000.00000,1330000.00000,1388000.00000,2061050.00000,2337772.63227,2417378.83736,2584675.37557,2780050.00000,2909050.00000,3852853.42893,105.00000
92.00000,-1780.00000,-1770.00000,-1770.00000,-1770.00000,-1770.00000,-1770.00000,-1770.00000,-1770.00000,-1770.00000,78983.97756,78983.97756,82020.21555,91094.13965,91094.13965,91676.25735,91676.25735,94438.33442,106833.99739,106833.99739,116815.64990,116815.64990,119386.90773,154050.00000,154050.00000,155050.00000,155050.00000,155050.00000,155050.00000,155050.00000,155150.00000,165684.16459,165684.16459,190225.99751,190225.99751,229499.41215,229499.41215,229499.41215,229499.41215,231632.72371,231632.72371,231632.72371,231632.72371,231632.72371,233990.59438,233990.59438,233990.59438,246004.50686,246004.50686,246004.50686,246004.50686,246004.50686,246004.50686,246004.50686,246116.78641,246116.78641,246116.78641,246116.78641,246116.78641,264200.00000,264200.00000,294500.00000,303300.00000,303300.00000,327500.00000,371196.21163,371196.21163,371196.21163,371308.49118,371308.49118,372431.28674,372431.28674,373441.80274,373441.80274,373554.08230,373554.08230,373554.08230,381000.00000,605186.80601,605186.80601,608555.19268,633256.69497,633256.69497,642239.05944,648975.83279,648975.83279,833226.58393,833226.58393,833787.98171,833787.98171,834461.65905,834461.65905,841198.43240,841198.43240,841198.43240,841647.55062,841647.55062,1060974.43501,10023400.00000,10029400.00000,70.00000
93.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,8320.00000,8320.00000,8320.00000,8320.00000,8320.00000,8320.00000,10716.95761,10716.95761,10716.95761,10716.95761,10716.95761,27171.65251,27283.93207,27283.93207,27283.93207,27283.93207,27283.93207,27283.93207,27283.93207,78501.71446,79573.41022,82338.38529,82563.44140,83485.09975,84020.94763,84128.11721,91362.06359,93505.45511,99935.62968,140970.00000,155140.00000,155140.00000,197727.86783,197727.86783,197835.03741,201080.00000,201080.00000,207090.00000,209623.69077,235022.88030,235022.88030,235022.88030,235022.88030,235022.88030,235558.72818,235558.72818,235558.72818,235558.72818,235665.89776,236094.57606,256300.00000,256400.00000,273100.00000,276000.00000,276000.00000,277000.00000,277000.00000,296418.02743,296418.02743,296418.02743,296418.02743,296418.02743,296418.02743,296418.02743,296418.02743,307780.30549,310931.09102,314671.30923,314920.00000,314920.00000,317436.28429,320008.35411,336500.00000,336810.00000,343960.00000,432740.00000,549271.58720,549271.58720,549832.98498,564990.72502,564990.72502,564990.72502,569369.62769,569369.62769,592647.75561,626942.01995,628013.71571,863400.00000,953400.00000,1035400.00000,1159400.00000,1230300.00000,85.00000
94.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,600.00000,600.00000,600.00000,600.00000,600.00000,600.00000,600.00000,600.00000,600.00000,600.00000,600.00000,600.00000,600.00000,600.00000,600.00000,600.00000,62700.00000,62700.00000,65800.00000,65800.00000,65800.00000,66600.00000,66600.00000,66600.00000,66700.00000,66700.00000,76840.58603,76840.58603,77483.60349,77483.60349,77483.60349,77912.28180,77912.28180,79841.33416,79841.33416,79841.33416,79841.33416,81400.00000,81400.00000,81400.00000,111349.18953,111349.18953,112635.22444,112635.22444,112635.22444,114671.44638,114671.44638,115528.80299,115528.80299,115528.80299,116814.83791,116814.83791,230950.43641,230950.43641,230950.43641,230950.43641,230950.43641,230950.43641,230950.43641,230950.43641,230950.43641,230950.43641,230950.43641,230950.43641,260700.00000,260700.00000,260700.00000,260700.00000,261000.00000,261000.00000,261000.00000,261000.00000,261000.00000,261000.00000,261000.00000,261000.00000,261200.00000,261200.00000,261200.00000,262700.00000,262700.00000,262700.00000,262700.00000,2666914.90025,2666914.90025,3340475.68579,3555886.53367,3577320.44888,50.00000
95.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,21.43392,21.43392,32.15087,42.86783,85.73566,3536.59601,3536.59601,3536.59601,3536.59601,21433.91521,21433.91521,22505.61097,23577.30673,24649.00249,24649.00249,25720.69825,117400.00000,117400.00000,117600.00000,117900.00000,117900.00000,119200.00000,120400.00000,121000.00000,121000.00000,124300.00000,147700.00000,147700.00000,147700.00000,147700.00000,147700.00000,180545.52580,180545.52580,180545.52580,180545.52580,180545.52580,180545.52580,180545.52580,180545.52580,180545.52580,180545.52580,183610.00000,184350.00000,184640.00000,184640.00000,185120.00000,185150.00000,194600.00000,194600.00000,227500.00000,235000.00000,251300.00000,251300.00000,306290.64838,316364.58853,316364.58853,319365.33666,323009.10224,323009.10224,332654.36409,470900.45722,473000.08491,473000.08491,473146.04833,475167.08034,487854.67015,564472.87406,564847.96758,565855.36160,566284.03990,566391.20948,583538.34165,831570.00000,831640.00000,831700.00000,832230.00000,832600.00000,1573892.39401,1573892.39401,1593182.91771,1593182.91771,1593182.91771,1644517.14464,1644517.14464,1722858.10474,1722858.10474,1747399.93766,1747399.93766,7094720.57479,7095843.37035,105.00000
